阿烈央卫,#genre#
长宁综合频道,http://yp.qqqtv.top/1/api.php?id=%E9%95%BF%E5%AE%81%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
珙县综合频道,http://yp.qqqtv.top/1/api.php?id=%E7%8F%99%E5%8E%BF%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
江安综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%B1%9F%E5%AE%89%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
筠连综合频道,http://yp.qqqtv.top/1/api.php?id=%E7%AD%A0%E8%BF%9E%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
南溪综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%8D%97%E6%BA%AA%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
叙州综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%8F%99%E5%B7%9E%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
东兴综合频道,http://yp.qqqtv.top/1/api.php?id=%E4%B8%9C%E5%85%B4%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
隆昌新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%9A%86%E6%98%8C%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
威远新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%A8%81%E8%BF%9C%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
资中综合频道,http://yp.qqqtv.top/1/api.php?id=%E8%B5%84%E4%B8%AD%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
达川综合频道,http://yp.qqqtv.top/1/api.php?id=%E8%BE%BE%E5%B7%9D%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
大竹新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%A4%A7%E7%AB%B9%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
开江新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%BC%80%E6%B1%9F%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
渠县新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%B8%A0%E5%8E%BF%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
万源新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%87%E6%BA%90%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
宣汉新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%AE%A3%E6%B1%89%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
广汉新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E6%B1%89%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
旌阳综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%97%8C%E9%98%B3%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
罗江新闻综合,http://yp.qqqtv.top/1/api.php?id=%E7%BD%97%E6%B1%9F%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
什邡新闻频道,http://yp.qqqtv.top/1/api.php?id=%E4%BB%80%E9%82%A1%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&auth=666858
中江新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%AD%E6%B1%9F%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
阆中综合频道,http://yp.qqqtv.top/1/api.php?id=%E9%98%86%E4%B8%AD%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
南部新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%8D%97%E9%83%A8%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
蓬安新闻综合,http://yp.qqqtv.top/1/api.php?id=%E8%93%AC%E5%AE%89%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
顺庆综合频道,http://yp.qqqtv.top/1/api.php?id=%E9%A1%BA%E5%BA%86%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
西充新闻综合,http://yp.qqqtv.top/1/api.php?id=%E8%A5%BF%E5%85%85%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
仪陇综合频道,http://yp.qqqtv.top/1/api.php?id=%E4%BB%AA%E9%99%87%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
营山电视台,http://yp.qqqtv.top/1/api.php?id=%E8%90%A5%E5%B1%B1%E7%94%B5%E8%A7%86%E5%8F%B0&auth=666858
盐边综合频道,http://yp.qqqtv.top/1/api.php?id=%E7%9B%90%E8%BE%B9%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
黑水新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%BB%91%E6%B0%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
金川新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%87%91%E5%B7%9D%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
金川乡村频道,http://yp.qqqtv.top/1/api.php?id=%E9%87%91%E5%B7%9D%E4%B9%A1%E6%9D%91%E9%A2%91%E9%81%93&auth=666858
茂县综合频道,http://yp.qqqtv.top/1/api.php?id=%E8%8C%82%E5%8E%BF%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
壤塘综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%A3%A4%E5%A1%98%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
松潘新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%9D%BE%E6%BD%98%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
汶川新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%B1%B6%E5%B7%9D%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
小金综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%B0%8F%E9%87%91%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
九寨沟新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B9%9D%E5%AF%A8%E6%B2%9F%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
马尔康综合频道,http://yp.qqqtv.top/1/api.php?id=%E9%A9%AC%E5%B0%94%E5%BA%B7%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
若尔盖综合,http://yp.qqqtv.top/1/api.php?id=%E8%8B%A5%E5%B0%94%E7%9B%96%E7%BB%BC%E5%90%88&auth=666858
富顺综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%AF%8C%E9%A1%BA%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
荣县综合频道,http://yp.qqqtv.top/1/api.php?id=%E8%8D%A3%E5%8E%BF%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
朝天新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%9C%9D%E5%A4%A9%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
剑阁新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%89%91%E9%98%81%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
利州综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%88%A9%E5%B7%9E%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
青川新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%9D%92%E5%B7%9D%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
旺苍新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%97%BA%E8%8B%8D%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
昭化综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%98%AD%E5%8C%96%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
丹棱新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%B9%E6%A3%B1%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
洪雅新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%B4%AA%E9%9B%85%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
彭山综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%BD%AD%E5%B1%B1%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
青神综合频道,http://yp.qqqtv.top/1/api.php?id=%E9%9D%92%E7%A5%9E%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
仁寿综合频道,http://yp.qqqtv.top/1/api.php?id=%E4%BB%81%E5%AF%BF%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
安岳新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%AE%89%E5%B2%B3%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
乐至综合频道,http://yp.qqqtv.top/1/api.php?id=%E4%B9%90%E8%87%B3%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
雁江新闻频道,http://yp.qqqtv.top/1/api.php?id=%E9%9B%81%E6%B1%9F%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&auth=666858
甘洛综合频道,http://yp.qqqtv.top/1/api.php?id=%E7%94%98%E6%B4%9B%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
会东综合频道,http://yp.qqqtv.top/1/api.php?id=%E4%BC%9A%E4%B8%9C%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
雷波综合频道,http://yp.qqqtv.top/1/api.php?id=%E9%9B%B7%E6%B3%A2%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
冕宁新闻频道,http://yp.qqqtv.top/1/api.php?id=%E5%86%95%E5%AE%81%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&auth=666858
宁南新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%AE%81%E5%8D%97%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
普格综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%99%AE%E6%A0%BC%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
西昌综合频道,http://yp.qqqtv.top/1/api.php?id=%E8%A5%BF%E6%98%8C%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
昭觉综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%98%AD%E8%A7%89%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
德格综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%BE%B7%E6%A0%BC%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
石渠综合频道,http://yp.qqqtv.top/1/api.php?id=%E7%9F%B3%E6%B8%A0%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
宝兴综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%AE%9D%E5%85%B4%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
汉源综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%B1%89%E6%BA%90%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
名山综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%90%8D%E5%B1%B1%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
石棉综合频道,http://yp.qqqtv.top/1/api.php?id=%E7%9F%B3%E6%A3%89%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
天全新闻频道,http://yp.qqqtv.top/1/api.php?id=%E5%A4%A9%E5%85%A8%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&auth=666858
荥经综合频道,http://yp.qqqtv.top/1/api.php?id=%E8%8D%A5%E7%BB%8F%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
巴州综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%B7%B4%E5%B7%9E%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
南江综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%8D%97%E6%B1%9F%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
平昌新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%B9%B3%E6%98%8C%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
通江新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%80%9A%E6%B1%9F%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
峨边电视台,http://yp.qqqtv.top/1/api.php?id=%E5%B3%A8%E8%BE%B9%E7%94%B5%E8%A7%86%E5%8F%B0&auth=666858
夹江新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%A4%B9%E6%B1%9F%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
井研综合频道,http://yp.qqqtv.top/1/api.php?id=%E4%BA%95%E7%A0%94%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
沐川综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%B2%90%E5%B7%9D%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
犍为新闻综合,http://yp.qqqtv.top/1/api.php?id=%E7%8A%8D%E4%B8%BA%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
沙湾综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%B2%99%E6%B9%BE%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
峨眉山综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%B3%A8%E7%9C%89%E5%B1%B1%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
金口河综合频道,http://yp.qqqtv.top/1/api.php?id=%E9%87%91%E5%8F%A3%E6%B2%B3%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
五通桥综合频道,http://yp.qqqtv.top/1/api.php?id=%E4%BA%94%E9%80%9A%E6%A1%A5%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
合江新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%90%88%E6%B1%9F%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
泸县新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%B3%B8%E5%8E%BF%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
纳溪新闻频道,http://yp.qqqtv.top/1/api.php?id=%E7%BA%B3%E6%BA%AA%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&auth=666858
叙永综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%8F%99%E6%B0%B8%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
安居综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%AE%89%E5%B1%85%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
大英新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%A4%A7%E8%8B%B1%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
蓬溪新闻综合,http://yp.qqqtv.top/1/api.php?id=%E8%93%AC%E6%BA%AA%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
华蓥综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%8D%8E%E8%93%A5%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
邻水新闻综合,http://yp.qqqtv.top/1/api.php?id=%E9%82%BB%E6%B0%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
前锋电视台,http://yp.qqqtv.top/1/api.php?id=%E5%89%8D%E9%94%8B%E7%94%B5%E8%A7%86%E5%8F%B0&auth=666858
武胜综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%AD%A6%E8%83%9C%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
岳池新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%B2%B3%E6%B1%A0%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
安州综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%AE%89%E5%B7%9E%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
北川电视一套,http://yp.qqqtv.top/1/api.php?id=%E5%8C%97%E5%B7%9D%E7%94%B5%E8%A7%86%E4%B8%80%E5%A5%97&auth=666858
江油新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%B1%9F%E6%B2%B9%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
平武综合频道,http://yp.qqqtv.top/1/api.php?id=%E5%B9%B3%E6%AD%A6%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
三台电视一套,http://yp.qqqtv.top/1/api.php?id=%E4%B8%89%E5%8F%B0%E7%94%B5%E8%A7%86%E4%B8%80%E5%A5%97&auth=666858
三台电视二套,http://yp.qqqtv.top/1/api.php?id=%E4%B8%89%E5%8F%B0%E7%94%B5%E8%A7%86%E4%BA%8C%E5%A5%97&auth=666858
盐亭综合频道,http://yp.qqqtv.top/1/api.php?id=%E7%9B%90%E4%BA%AD%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
梓潼新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%A2%93%E6%BD%BC%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858






新疆地区,#genre#
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
五师综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
五家渠综合频道,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
克拉玛依影视剧场,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b/playlist.m3u8
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711.flv
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44.flv
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
塔城一套,http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8
塔城二套,http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
塔城三套,http://218.84.35.38:3000/m3u8/live/tctv-3/index.m3u8
布尔津汉语综合,https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8
布尔津哈语综合,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8
阜康新闻综合,http://120.69.17.15:50002/live/test1.m3u8
福海维语综合,http://222.81.86.42:8060/hls/ch4/ch4.m3u8
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
兵团五师双河影视,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆伊犁经济法制,http://110.153.180.106:55555/out_1/index.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
新疆克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
新疆克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
新疆克拉玛依影院,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆巴音郭楞州1,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆巴音郭楞州2,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
新疆巴音郭楞州3,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
新疆巴音郭楞州4,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
和田综合,http://livehtrmt.chinamcache.com/live/htzb1.m3u8?txSecret=2efa149b9b51399cddb510ee38ec477d&txTime=6631F764
和田维语综合,http://livehtrmt.chinamcache.com/live/htzb4.m3u8?txSecret=2e647e4346e83356f25c91bb17079819&txTime=6631F764
和田影视,http://livehtrmt.chinamcache.com/live/htzb2.m3u8?txSecret=9669dd78bd27d6b2218d74c386c52fc7&txTime=6631F764
和田维语影视,http://livehtrmt.chinamcache.com/live/htzb3.m3u8?txSecret=049b5e3cb4e70b1931e02eeba33ed6a5&txTime=6631F764
新疆维语新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E7%BB%B4%E8%AF%AD%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
新疆哈语新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E5%93%88%E8%AF%AD%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
新疆汉语综艺,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E6%B1%89%E8%AF%AD%E7%BB%BC%E8%89%BA&auth=666858
新疆维语影视,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E7%BB%B4%E8%AF%AD%E5%BD%B1%E8%A7%86&auth=666858
新疆汉语影视,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E6%B1%89%E8%AF%AD%E5%BD%B1%E8%A7%86&auth=666858
新疆汉语体育健康,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E6%B1%89%E8%AF%AD%E4%BD%93%E8%82%B2%E5%81%A5%E5%BA%B7&auth=666858
新疆少儿频道,http://yp.qqqtv.top/1/api.php?id=%E6%96%B0%E7%96%86%E5%B0%91%E5%84%BF%E9%A2%91%E9%81%93&auth=666858
乌鲁木齐汉语综合,http://yp.qqqtv.top/1/api.php?id=%E4%B9%8C%E9%B2%81%E6%9C%A8%E9%BD%90%E6%B1%89%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
乌鲁木齐维语综合,http://yp.qqqtv.top/1/api.php?id=%E4%B9%8C%E9%B2%81%E6%9C%A8%E9%BD%90%E7%BB%B4%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
克拉玛依汉语综合,http://yp.qqqtv.top/1/api.php?id=%E5%85%8B%E6%8B%89%E7%8E%9B%E4%BE%9D%E6%B1%89%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
克拉玛依维语综合,http://yp.qqqtv.top/1/api.php?id=%E5%85%8B%E6%8B%89%E7%8E%9B%E4%BE%9D%E7%BB%B4%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
克拉玛依影视剧场,http://yp.qqqtv.top/1/api.php?id=%E5%85%8B%E6%8B%89%E7%8E%9B%E4%BE%9D%E5%BD%B1%E8%A7%86%E5%89%A7%E5%9C%BA&auth=666858
昌吉综合频道,http://yp.qqqtv.top/1/api.php?id=%E6%98%8C%E5%90%89%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
昌吉城市生活,http://yp.qqqtv.top/1/api.php?id=%E6%98%8C%E5%90%89%E5%9F%8E%E5%B8%82%E7%94%9F%E6%B4%BB&auth=666858
哈密一套,http://yp.qqqtv.top/1/api.php?id=%E5%93%88%E5%AF%86%E4%B8%80%E5%A5%97&auth=666858
哈密二套,http://yp.qqqtv.top/1/api.php?id=%E5%93%88%E5%AF%86%E4%BA%8C%E5%A5%97&auth=666858
哈密三套,http://yp.qqqtv.top/1/api.php?id=%E5%93%88%E5%AF%86%E4%B8%89%E5%A5%97&auth=666858
伊犁汉语综合,http://yp.qqqtv.top/1/api.php?id=%E4%BC%8A%E7%8A%81%E6%B1%89%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
伊犁维吾尔,http://yp.qqqtv.top/1/api.php?id=%E4%BC%8A%E7%8A%81%E7%BB%B4%E5%90%BE%E5%B0%94&auth=666858
伊犁哈萨克,http://yp.qqqtv.top/1/api.php?id=%E4%BC%8A%E7%8A%81%E5%93%88%E8%90%A8%E5%85%8B&auth=666858
伊犁经济法制,http://yp.qqqtv.top/1/api.php?id=%E4%BC%8A%E7%8A%81%E7%BB%8F%E6%B5%8E%E6%B3%95%E5%88%B6&auth=666858
吐鲁番直播频道,http://yp.qqqtv.top/1/api.php?id=%E5%90%90%E9%B2%81%E7%95%AA%E7%9B%B4%E6%92%AD%E9%A2%91%E9%81%93&auth=666858
克州综合,http://yp.qqqtv.top/1/api.php?id=%E5%85%8B%E5%B7%9E%E7%BB%BC%E5%90%88&auth=666858
喀什综合,http://yp.qqqtv.top/1/api.php?id=%E5%96%80%E4%BB%80%E7%BB%BC%E5%90%88&auth=666858
喀什二套,http://yp.qqqtv.top/1/api.php?id=%E5%96%80%E4%BB%80%E4%BA%8C%E5%A5%97&auth=666858
和田汉语综合,http://yp.qqqtv.top/1/api.php?id=%E5%92%8C%E7%94%B0%E6%B1%89%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
和田维语综合,http://yp.qqqtv.top/1/api.php?id=%E5%92%8C%E7%94%B0%E7%BB%B4%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
和田汉语影视,http://yp.qqqtv.top/1/api.php?id=%E5%92%8C%E7%94%B0%E6%B1%89%E8%AF%AD%E5%BD%B1%E8%A7%86&auth=666858
和田维语影视,http://yp.qqqtv.top/1/api.php?id=%E5%92%8C%E7%94%B0%E7%BB%B4%E8%AF%AD%E5%BD%B1%E8%A7%86&auth=666858
博州汉语综合,http://yp.qqqtv.top/1/api.php?id=%E5%8D%9A%E5%B7%9E%E6%B1%89%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
博州蒙语综合,http://yp.qqqtv.top/1/api.php?id=%E5%8D%9A%E5%B7%9E%E8%92%99%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
博州维语综合,http://yp.qqqtv.top/1/api.php?id=%E5%8D%9A%E5%B7%9E%E7%BB%B4%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
